song_id,track_id,title,artist_name,artist_terms,location,lat,lon,tempo,year
SOVXQXN12A8C135FDC,TRBBGFR128F427B5BD,No. 6 The Coombe,The Chieftains,"['80s', 'acoustic', 'alternative', 'bluegrass', 'blues', 'british folk', 'canadian', 'celtic', 'celtic folk', 'celtic fusion', 'celtic rock', 'classic rock', 'country', 'easy listening', 'female vocalist', 'folk', 'folk rock', 'funk', 'german', 'indie', 'industrial', 'instrumental', 'irish', 'irish folk', 'jazz', 'los angeles', 'mellow', 'pop', 'psychedelic', 'punk', 'reggae', 'rock', 'singer-songwriter', 'ska', 'soul', 'soundtrack', 'traditional', 'traditional irish', 'world music']",Ireland,53.41961,-8.24055,106,1977
SOWOWTL12A6D4F9EB9,TRBBTLA128F4226907,Désolé Pour La Poussière,Miossec,"['acoustic', 'acoustic rock', 'alternative', 'alternative rock', 'art rock', 'belgian music', 'belgium', 'big beat', 'breton', 'british pop', 'chanson', 'chanson francaise', 'downtempo', 'electro', 'electronic', 'europop', 'experimental', 'folk rock', 'francophone', 'french', 'french pop', 'french rock', 'french touch', 'frenchcore', 'hip hop', 'house', 'indie', 'indie pop', 'indie rock', 'ironic', 'male vocalist', 'metal', 'new wave', 'noise', 'nouvelle scene francaise', 'poetry', 'pop', 'pop rock', 'punk', 'rock', 'rock francais', 'singer-songwriter', 'spoken word', 'synthpop', 'tech house', 'united states']","Brest, France",48.39023,-4.48622,89,2004
SOLFRCH12A67021C28,TRBBTSI128E0790E7B,Got To Tell The People,Cornell Campbell,"['art rock', 'blues', 'blues-rock', 'brazilian pop music', 'calypso', 'chanson', 'chill-out', 'country rock', 'dancehall', 'disco', 'doo-wop', 'downtempo', 'dub', 'easy listening', 'electro', 'electronic', 'folk', 'folk rock', 'free jazz', 'funk', 'garage rock', 'hard bop', 'hard rock', 'hip hop', 'jazz', 'jazz funk', 'lovers rock', 'mambo', 'mento', 'new wave', 'pop', 'pop rock', 'psychedelic rock', 'punk', 'reggae', 'rock', 'rock steady', 'roots reggae', 'roots rock', 'salsa', 'samba', 'ska', 'smooth jazz', 'soca', 'soul', 'tango', 'tech house', 'world music']",Jamaica,18.11526,-77.27348,141,1997
SOMVRYP12AB0185AFF,TRBBKIH128F9343FD4,Flight of the Elephant,Workhorse,"['alternative', 'alternative rock', 'dirty south rap', 'doom metal', 'hip hop', 'metal', 'rap', 'rock', 'stoner', 'stoner metal', 'stoner rock']",Mississippi,32.58507,-89.87374,60,2007
SOCIACN12AB0189ADC,TRBBKMZ128F93539F4,Storm,The Pharcyde,"['alternative rap', 'electro', 'hip hop', 'los angeles', 'new wave', 'political rap', 'rap', 'underground hip hop', 'underground rap', 'west coast rap']","Los Angeles, CA",34.05349,-118.24532,98,2004
SOFQVFL12A6701F8DC,TRBBEHB128E0784F71,6 Yrs (Album Version ),Reach 454,"['alternative metal', 'alternative rock', 'guitar', 'hard rock', 'heavy', 'heavy metal', 'heavy rock', 'melodic', 'metal', 'new york', 'nu metal', 'post-grunge', 'post-hardcore', 'power metal', 'rock']","New York, NY",40.71455,-74.00712,96,2003
SOPAHBW12A6D4F7638,TRBBEEP128F147F1BF,Entonces,Fran Perea,"['celtic', 'death black metal', 'finish', 'latin', 'los angeles', 'malaga', 'male vocalist', 'pop', 'rock', 'rock en espanol', 'singer', 'song writer', 'spain', 'spanish']","Malaga,Spanija",36.71832,-4.42016,91,2005
SOCKRKE12AB018DD02,TRBBOBQ12903CC5186,Talk To Your Daughter (Album Version),Robben Ford,"['70s', '80s', 'acid jazz', 'american', 'berlin', 'blues', 'blues guitarist', 'blues-rock', 'california', 'classic', 'classic rock', 'contemporary blues', 'contemporary jazz', 'crossover jazz', 'easy listening', 'electronic', 'fusion', 'gramusels bluesrock', 'guitar', 'guitar blues', 'guitar god', 'guitar hero', 'guitar virtuoso', 'hip hop', 'instrumental', 'jazz', 'jazz blues', 'jazz funk', 'jazz fusion', 'jazz rock', 'latin jazz', 'lyrics', 'male vocalist', 'modern blues', 'modern electric blues', 'pop rock', 'r&b', 'rock', 'smooth jazz', 'soul', 'soul blues', 'united states']","Ukiah, CA",39.15093,-123.2079,137,1988
SOSTESB12A6D4F9A66,TRBBOFH128F14A2A46,You Better Stop,Curtis Mayfield,"['blaxploitation', 'chicago', 'chicago soul', 'contemporary gospel', 'funk', 'northern soul', 'pop soul', 'psychedelic soul', 'r&b', 'rock', 'soul', 'soundtrack', 'spiritual', 'uptown soul', 'urban']","Chicago, IL",41.88415,-87.63241,237,1979
SOXVFFI12AF72A1065,TRBBOKQ128F933AE7C,Didn't Know Yet What I'd Know When I Was Bleedin',Dax Riggs,"['00s', 'acoustic', 'acoustic rock', 'alternative', 'alternative pop rock', 'alternative rock', 'american', 'blues', 'blues-rock', 'brooding', 'cathartic', 'chill-out', 'death metal', 'doom metal', 'dramatic', 'experimental', 'folk', 'folk rock', 'gothic', 'hard rock', 'indie', 'indie rock', 'intense', 'los angeles', 'male vocalist', 'mellow', 'metal', 'new orleans', 'nocturnal', 'passionate', 'pop rock', 'psychedelic', 'psychedelic rock', 'reflective', 'rock', 'singer-songwriter', 'sludge', 'sludge metal', 'southern rock', 'stoner metal', 'stoner rock', 'swamp rock', 'united states', 'vocal']","Houma, LA",29.59733,-90.71913,75,2007
SOFFOFH12A8AE45129,TRBBOUN128F425A4E6,Hopelessly,Rick Astley,"['80s', 'adult contemporary', 'ballad', 'classic', 'club', 'cover', 'dance pop', 'england', 'male', 'pop', 'rock', 'soul']","Newton-le-Willows, Merseyside, England",53.45644,-2.63265,150,1993
SOSAQJU12AC90755D2,TRBBOPV12903CFB50F,Born To Be Together,The Ronettes,"['60s', 'all-female', 'alternative', 'american', 'beautiful', 'brill building pop', 'british pop', 'chill-out', 'classic rock', 'country', 'doo-wop', 'dream pop', 'electronic', 'female', 'female vocalist', 'female vocals', 'folk', 'germany', 'indie', 'indie rock', 'motown', 'new york', 'northern soul', 'oldies', 'pop', 'pop rock', 'post rock', 'punk', 'r&b', 'rock', ""rock 'n roll"", 'rock steady', 'rockabilly', 'singer-songwriter', 'soul', 'soundtrack', 'synthpop', 'trip hop', 'united states', 'vocal']","New York, NY [The Bronx]",40.71455,-74.00712,114,1991
SOLAEYA12A58A7A5D6,TRBDMVQ128F9327FBD,Going Back To New Orleans,Poncho Sanchez,"['acid jazz', 'afro-cuban', 'afro-cuban jazz', 'broken beat', 'cha cha cha', 'conga', 'cool jazz', 'cuba', 'cuban', 'cuban jazz', 'downtempo', 'electronic', 'female vocalist', 'funk soul', 'future jazz', 'guaracha', 'house', 'jazz', 'jazz funk', 'jazz latino', 'jazzdance', 'latin', 'latin funk', 'latin jazz', 'latino', 'mambo', 'percussion', 'progressive house', 'salsa', 'son montuno', 'soul', 'texas', 'uk', 'world', 'world music']","Laredo, TX",27.53092,-99.502,199,2001
SOSQYQG12AB01835EA,TRBDMAU128F935960B,Superman,Donna Fargo,"['60s', '70s', '70s country', 'alternative country', 'classic', 'classic country', 'contemporary country', 'country', 'country divas', 'country female', 'country folk', 'country pop', 'country rock', 'cowboy', 'diva', 'female country', 'female vocalist', 'folk-country', 'nashville', 'oldies', 'pop', 'pop country', 'rock', 'tennessee', 'united states']","Mount Airy, NC",36.49905,-80.60688,202,1999
SOCGIWH12A8AE4704F,TRBDBGX128F92F3BC9,Death Or Glory,The Clash,"['80s', 'alternative', 'british', 'british punk rock', 'classic rock', 'england', 'hard rock', 'hip hop', 'london', 'new wave', 'punk', 'rock']","London, England",51.52328,-0.21346,141,1979
SODNUSO12A8C13A9FE,TRBDBWW128F426D386,Flat Earth Society (Album Version),Bad Religion,"['acoustic', 'alternative', 'alternative rock', 'angry', 'cover', 'guitar', 'hard rock', 'hardcore', 'hardcore punk', 'heavy metal', 'indie', 'los angeles', 'metal', 'political', 'pop', 'punk', 'rock']","Los Angeles, Ca",34.05349,-118.24532,161,1995
SOMOWDB12AF72A8AE2,TRBDBJM128F1456D2D,Drum Machine Joy,MxPx,"['80s', 'acoustic', 'christian', 'christian punk', 'christian rock', 'classic', 'contemporary christian', 'cover', 'fast', 'guitar', 'hardcore', 'hardcore punk', 'high school', 'indie', 'instrumental', 'loud', 'melodic', 'pop', 'pop punk', 'punk', 'punk pop', 'rock']","Bremerton, WA",47.565,-122.62569,172,1995
SOYWGDU12A8AE46879,TRBDBKZ128F425D023,The Wreckage Intro (Album Version),Throw The Fight,"['alternative', 'alternative metal', 'alternative pop', 'alternative punk rock', 'alternative rock', 'brutal death metal', 'disco house', 'emo', 'experimental', 'experimental metal', 'experimental rock', 'guitar', 'hard rock', 'heavy', 'innerearmedia', 'lo-fi', 'male vocalist', 'metal', 'metalcore', 'minneapolis', 'minnesota', 'modern rock', 'nu metal', 'pop', 'post-hardcore', 'power pop', 'progressive metal', 'punk', 'rock', 'satanic black metal', 'screamo', 'twin cities', 'united states', 'up beat', 'warped tour 2007']",Minnesota,46.44231,-93.36586,98,2008
SOWBQRV12A58A7B9A4,TRBDBXO128F42B3E45,Etre Une Femme,Nolwenn Leroy,"['adult alternative', 'alternative rock', 'beautiful', 'belgium', 'california', 'celtic', 'chanson', 'chanson francaise', 'classic', 'classical', 'club', 'commercial', 'deep', 'disco', 'discover', 'emotional', 'european', 'female vocalist', 'french', 'french pop', 'fusion', 'harmony', 'house', 'los angeles', 'lyrics', 'modern', 'original', 'paris', 'pop', 'powerful', 'quebec', 'singer', 'singer-songwriter', 'songs', 'switzerland', 'united states', 'violin', 'vocal', 'voice', 'warm', 'world']","St. Renan, France",48.43434,-4.62141,82,2003
SOHGILP12A8C132080,TRBDUYE12903CB246F,Eagle Eye,Bottom Of The Hudson,"['alternative', 'alternative rock', 'east coast', 'folk rock', 'free music', 'indie', 'indie pop', 'indie rock', 'lo-fi', 'philadelphia', 'pitchfork', 'united states']","Charlottesville, VA",38.03213,-78.47753,74,2003
SOPDRUR12AB0182EC1,TRBDUMD128F9327534,C'est Toujours la Même Histoire,Martha Wainwright,"['00s', 'acoustic', 'alternative', 'alternative country', 'alternative folk', 'alternative rock', 'american', 'americana', 'anti-folk', 'beautiful', 'british pop', 'canada', 'canadian', 'classic rock', 'country', 'electronic', 'electronica', 'experimental', 'female', 'female vocalist', 'female vocals', 'folk', 'folk rock', 'folk-pop', 'germany', 'guitar', 'indie', 'indie pop', 'indie rock', 'mellow', 'metal', 'new wave', 'piano', 'pop', 'punk', 'rock', 'singer-songwriter', 'urban folk', 'world']",NY - New York City,40.71455,-74.00712,82,2009
SORTJEP12A58A7B7EA,TRBDUXF128F4232689,Paragon Rag  (LP Version),Joshua Rifkin,"['00s', 'ambient', 'american', 'baroque', 'chill-out', 'classical', 'easy listening', 'instrumental', 'jazz', 'jazz piano', 'male', 'moje standards', 'new york', 'orchestral pop', 'piano', 'ragtime']","New York, NY",40.71455,-74.00712,159,1994
SOPAWON12AAF3B2D3F,TRBDUAZ128F92D718A,Flame On,Big Daddy Kane,"['80s', '90s', 'acid jazz', 'alternative', 'american', 'beats', 'black', 'breakbeat', 'brooklyn', 'canada', 'chill-out', 'classic', 'classic rock', 'conscious', 'east coast rap', 'electronic', 'electronica', 'energetic', 'european', 'freak folk', 'french', 'funk', 'gangster rap', 'germany', 'grime', 'hardcore rap', 'hip hop', 'house', 'instrumental', 'jazz', 'jazz rap', 'new york', 'old school', 'old school hip hop', 'old school rap', 'pop rap', 'r&b', 'rap', 'reggae', 'smooth', 'soul', 'soundtrack', 'trip hop', 'underground hip hop', 'united states']",Brooklyn,40.65507,-73.94888,98,2001
SOMBVRT12AB0181F49,TRBDPRV128F9306A7E,Quítate La Ropa,Los Delinqüentes,"['acoustic', 'alternative', 'andalucia', 'barcelona', 'blues', 'castellano', 'crossover', 'flamenco', 'flamenco fusion', 'folk rock', 'fusion', 'hardcore', 'hip hop', 'indie', 'latin', 'madrid', 'mestizaje', 'mestizo', 'musica', 'patchanka', 'pop', 'pop rock', 'punk', 'rap', 'reggae', 'rock', 'rock en espanol', 'rumba', 'ska punk', 'spain', 'spanish', 'spanish rock', 'world music']",Jerez De La Frontera (Cádiz),36.69094,-6.13487,147,2009
SOFZXEV12A8C13A407,TRBDSXN128F4293DA9,Pub Pusher,Republica,"['alternative', 'alternative dance', 'alternative rock', 'ballad', 'big beat', 'blues', 'breakbeat', 'british pop', 'classic rock', 'dance', 'dance-punk', 'disco', 'downtempo', 'electro', 'electronic', 'electronica', 'emo', 'europop', 'garage rock', 'happy hardcore', 'hard rock', 'heavy metal', 'hip hop', 'house', 'indie rock', 'industrial', 'jazz', 'new wave', 'pop', 'pop rap', 'pop rock', 'post rock', 'power pop', 'progressive house', 'progressive rock', 'progressive trance', 'reggae', 'rock', 'ska', 'soundtrack', 'stoner rock', 'synthpop', 'tech house', 'techno', 'trance', 'tribal house', 'trip hop', 'uk garage']","London, England",51.50632,-0.12714,138,1998
SOUFIZZ12A6D4FB02B,TRBDNZI128F14A9065,Zig-Zag Walk,Foghat,"['70s', '80s', 'acid', 'acoustic', 'album rock', 'arena rock', 'blues', 'blues-rock', 'boogie rock', 'british', 'canada', 'canadian', 'classic', 'classic rock', 'country', 'electro', 'electronic', 'england', 'folk', 'french', 'guitar', 'hard rock', 'heavy metal', 'house', 'indie', 'jazz', 'male vocalist', 'metal', 'new york', 'oldies', 'pop', 'pop rock', 'progressive rock', 'psychedelic rock', 'punk', 'rock', ""rock 'n roll"", 'roots rock', 'soft rock', 'soul', 'soundtrack', 'southern rock', 'stoner rock', 'united states', 'world']","London, England",40.71455,-74.00712,132,1983
SONRPGH12A6310D895,TRBDNIZ128E0781CCF,Seven Days Too Long,Dexy's Midnight Runners,"['alternative rock', 'art rock', 'ballad', 'blue-eyed soul', 'blues', 'blues-rock', 'british pop', 'chanson', 'classic rock', 'disco', 'downtempo', 'electro', 'electronic', 'europop', 'folk', 'folk rock', 'funk', 'garage rock', 'hard rock', 'hip hop', 'house', 'indie pop', 'indie rock', 'italian disco', 'jazz', 'new beat', 'new wave', 'northern soul', 'pop', 'pop rap', 'pop rock', 'post rock', 'power pop', 'reggae', 'rock', 'rockabilly', 'roots reggae', 'singer-songwriter', 'ska', 'soft rock', 'soul', 'soul jazz', 'soundtrack', 'synthpop', 'techno', 'trance']","Birmingham, England",52.47859,-1.9086,151,1980
SOHJHIQ12A6310E147,TRBDNDG128E0782EDC,She Blinded Me With Science,Thomas Dolby,"['alternative rock', 'ambient', 'ballad', 'big beat', 'blues', 'breakbeat', 'classic rock', 'deep house', 'disco', 'downtempo', 'dub', 'easy listening', 'electro', 'electronic', 'electronica', 'europop', 'experimental', 'experimental pop', 'folk rock', 'funk', 'hard rock', 'hip hop', 'house', 'indie rock', 'italian disco', 'jazz', 'new romantic', 'new wave', 'pop', 'pop rap', 'pop rock', 'post rock', 'power pop', 'punk', 'reggae', 'rock', 'rockabilly', 'samba', 'ska', 'soft rock', 'soundtrack', 'stoner rock', 'synthpop', 'tech house', 'techno']","Cairo, Egypt",30.08374,31.25536,129,1982
SOAEGKR12A58A79091,TRBDNGV128F42895AE,What's He Doin' In My World,Eddy Arnold,"['50s', '60s', 'acoustic', 'alternative', 'american', 'americana', 'beautiful', 'christmas music', 'classic country', 'country', 'country and western', 'country pop', 'cowboy', 'easy listening', 'holiday', 'honky tonk', 'instrumental', 'male', 'male vocalist', 'moje standards', 'nashville sound', 'oldies', 'pop', 'rock', 'rockabilly', 'singer-songwriter', 'tennessee', 'traditional country', 'vocal', 'vocalist', 'western']","Madisonville, TN",35.52069,-84.36354,102,1967
SOWPJTG12AB01878C0,TRBDNSH12903C924BF,Let's Roll (Take 1),J.B.Lenoir,"['40s', '50s', '60s', 'acoustic blues', 'american', 'blues', 'blues guitar', 'blues singer', 'chess records', 'chicago blues', 'classic blues', 'country', 'country blues', 'electric blues', 'electric chicago blues', 'electric guitar', 'folk', 'guitar', 'jazz', 'primitive blues', 'r&b', 'rock', 'rockabilly', 'singer-songwriter', 'urban blues']","Monticello, MS",31.55379,-90.10785,151,1991
SOGCCFL12AB0185B8C,TRBDWBW128F932C973,Try And Stop Me,The Creation,"['60s', '60s garage', '60s psychedelic rock', '70s', 'alternative rock', 'beat', 'british', 'british invasion', 'british psychedelia', 'classic rock', 'country rock', 'england', 'freakbeat', 'garage', 'garage rock', 'glam rock', 'hard rock', 'indie', 'metal', 'middlesex', 'mod', 'mod rock', 'nuggets', 'pop metal', 'pop rock', 'power pop', 'protopunk', 'psychedelia', 'psychedelic', 'psychedelic pop', 'psychedelic rock', 'punk', 'r&b', 'rock', ""rock 'n roll"", 'terrascopic']","Middlesex, England",51.55615,-0.25969,134,1967
SOQXGVE12CF5F86D20,TRBDWRY128F427991E,Tin Pan Alley (aka Roughest Place In Town),Stevie Ray Vaughan And Double Trouble,"['acoustic', 'blues', 'blues-rock', 'cover', 'electric texas blues', 'guitar', 'instrumental', 'jam', 'modern electric blues', 'rock', 'texas blues']","Dallas, TX",32.77815,-96.7954,113,2005
SODOBSS12AC9072A5E,TRBDQIR12903CF0C9C,Half Ain't Been Told,Otis Spann,"['50s', '60s', 'american', 'bebop', 'blues', 'blues-rock', 'bossa nova', 'chess records', 'chicago blues', 'classic blues', 'cool jazz', 'country blues', 'delta blues', 'electric blues', 'electric chicago blues', 'folk', 'gaita', 'gramusels bluesrock', 'jazz', 'latin jazz', 'male vocalist', 'mod', 'modern electric blues', 'northern soul', 'old blues', 'piano', 'piano blues', 'piedmont blues', 'psychedelic', 'rock', 'stoner', 'texas blues', 'united states']","Jackson, MS",32.29869,-90.18049,114,1989
SOUKZLZ12A6D4F869D,TRBDQUL128F14933F1,The Blinding Sun,Gustavo Santaolalla,"['acoustic', 'ballet', 'composer', 'folk', 'guitar', 'instrumental', 'melancholia', 'movie', 'punk', 'rock', 'soundtrack', 'spanish']","Buenos Aires, Argentina",-34.60852,-58.37354,90,2006
SOSTXYN12A6D4F67D4,TRBDCAH128EF362D31,Passin' Me By,The Pharcyde,"['alternative rap', 'electro', 'hip hop', 'los angeles', 'new wave', 'political rap', 'rap', 'underground hip hop', 'underground rap', 'west coast rap']","Los Angeles, CA",34.05349,-118.24532,70,1993
SONXFYD12AAA8C6D44,TRBDFUU128F92EF5BC,Execution,First Blood,"['00s', 'acoustic', 'ambient', 'american', 'california', 'crust', 'dark', 'death core', 'death metal', 'electronic', 'emocore', 'england', 'folk', 'french', 'funk', 'hardcore', 'hardcore metal', 'hardcore punk', 'heavy', 'hip hop', 'instrumental', 'irish', 'jazz', 'metal', 'metalcore', 'moshcore', 'old school hardcore', 'punk', 'rap', 'rock', 'straight edge', 'thrash metal']","San Francisco, CA",37.77916,-122.42005,161,2005
SOYJAEP12A8C141230,TRBDFMM128F42A63D0,I.B.S. (Amended Album Version),Cam'Ron,"['classic', 'east coast rap', 'gangsta', 'hardcore', 'hardcore rap', 'hip hop', 'new york', 'pop', 'rap', 'soul', 'underground', 'urban']","Harlem, NY",40.8079,-73.9454,189,2006
SOERDTL12AB018779E,TRBDIZG12903CD68A3,After One Quarter Of A Revolution,Every Time I Die,"['alternative metal', 'brutal', 'grunge', 'hardcore', 'hardcore punk', 'heavy metal', 'loud', 'math-core', 'metal', 'metalcore', 'party music', 'rock', 'screamo', 'southern', 'southern rock']","Buffalo, New York",42.88544,-78.87846,115,2009
SOASCHQ12A6D4F9091,TRBDIEV128F147097A,Hello,LL Cool J / Amil,"['80s', 'acoustic', 'aggressive', 'beats', 'classic', 'club', 'crossover', 'east coast rap', 'female', 'funk', 'gangsta', 'gangster rap', 'hardcore', 'hip hop', 'instrumental', 'new york', 'old school', 'political', 'pop', 'producer', 'rap', 'rock', 'soundtrack', 'underground', 'united states']","Bayshore, Long Island, NY",40.72023,-73.24922,184,2000
